No,프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
4177,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4178,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4179,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4180,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4181,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4182,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4183,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4184,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4185,P1,D170,DPT4321,DNAME104,2026-11-30,DPT432120261130,,R5,RNAME8
4186,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4187,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4188,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4189,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4190,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4191,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4192,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4193,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4194,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4195,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4196,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4197,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4198,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4199,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4200,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4201,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4202,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4203,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4204,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4205,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4206,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4207,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4208,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4209,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4210,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4211,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4212,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4213,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4214,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4215,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4216,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4217,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4218,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4219,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4220,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4221,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4222,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4223,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4224,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4225,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4226,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4227,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4228,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4229,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4230,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4231,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4232,P1,D25,DPT4443,DNAME325,2026-12-01,DPT444320261201,,R1,RNAME20
4233,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4234,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4235,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4236,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4237,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4238,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4239,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4240,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4241,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4242,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4243,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4244,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4245,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4246,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4247,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4248,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4249,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4250,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4251,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4252,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4253,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4254,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4255,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4256,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4257,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4258,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4259,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4260,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4261,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4262,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4263,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4264,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4265,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4266,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4267,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4268,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4269,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4270,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4271,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4272,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4273,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4274,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4275,P1,D170,DPT4326,DNAME123,2026-12-03,DPT432620261203,,R5,RNAME8
4276,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4277,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4278,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4279,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4280,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4281,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4282,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4283,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4284,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4285,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4286,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4287,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4288,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4289,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4290,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4291,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4292,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4293,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4294,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4295,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4296,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4297,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4298,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4299,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4300,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4301,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4302,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4303,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4304,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4305,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4306,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4307,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4308,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4309,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4310,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4311,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4312,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4313,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4314,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4315,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4316,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4317,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4318,P1,D25,DPT4499,DNAME382,2026-12-05,DPT449920261205,,R1,RNAME20
4319,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4320,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4321,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4322,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4323,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4324,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4325,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4326,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4327,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4328,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4329,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4330,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4331,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4332,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4333,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4334,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4335,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4336,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4337,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4338,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4339,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4340,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4341,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4342,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4343,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4344,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4345,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4346,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4347,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4348,P1,D7,DPT4557,DNAME438,2026-12-07,DPT455720261207,D344,R1,RNAME20
4349,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4350,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4351,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4352,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4353,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4354,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4355,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4356,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4357,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4358,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4359,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4360,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4361,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4362,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4363,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4364,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4365,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4366,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4367,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4368,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4369,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4370,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4371,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4372,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4373,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4374,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4375,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4376,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4377,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4378,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4379,P1,D7,DPT4557,DNAME438,2026-12-08,DPT455720261208,D344,R1,RNAME20
4380,P1,D25,DPT4309,DNAME71,2026-12-15,DPT430920261215,,R1,RNAME20
4381,P1,D25,DPT4309,DNAME71,2026-12-15,DPT430920261215,,R1,RNAME20
4382,P1,D25,DPT4309,DNAME71,2026-12-15,DPT430920261215,,R1,RNAME20
4383,P1,D25,DPT4309,DNAME71,2026-12-15,DPT430920261215,,R1,RNAME20
4384,P1,D25,DPT4309,DNAME71,2026-12-15,DPT430920261215,,R1,RNAME20
4385,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4386,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4387,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4388,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4389,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4390,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4391,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4392,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4393,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4394,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4395,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4396,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4397,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4398,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4399,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4400,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4401,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4402,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4403,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4404,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4405,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4406,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4407,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4408,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4409,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4410,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4411,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4412,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4413,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4414,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4415,P1,D170,DPT4557,DNAME438,2026-12-15,DPT455720261215,D344,R2,RNAME9
4416,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4417,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4418,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4419,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4420,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4421,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4422,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4423,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4424,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4425,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4426,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4427,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4428,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4429,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4430,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4431,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4432,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4433,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4434,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4435,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4436,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4437,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4438,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4439,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4440,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4441,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4442,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4443,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4444,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4445,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4446,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4447,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4448,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4449,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4450,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4451,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4452,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4453,P1,D170,DPT4385,DNAME249,2026-12-20,DPT438520261220,,R1,RNAME20
4454,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4455,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4456,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4457,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4458,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4459,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4460,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4461,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4462,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4463,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4464,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4465,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4466,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4467,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4468,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4469,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4470,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4471,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4472,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4473,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4474,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
4475,P1,D170,DPT4385,DNAME249,2026-12-22,DPT438520261222,,R3,RNAME4
